label,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
3,0.438388407,0.784336209,1.03E-06,0.509343147,0.787602782,-0.036091074,0.581879079,0.745632291,-0.059781481,0.641313732,0.729682684,-0.084242083,0.689887345,0.737359762,-0.106761545,0.547612667,0.602833807,-0.043545671,0.601893902,0.520676732,-0.079391375,0.632117927,0.467434734,-0.098790668,0.657179415,0.418988734,-0.110905848,0.496773094,0.58058542,-0.050266169,0.503269017,0.467307806,-0.102812126,0.509244621,0.390440524,-0.131297737,0.513400435,0.321686119,-0.143022999,0.449173808,0.589372993,-0.059264105,0.481020749,0.567704618,-0.126027703,0.49658227,0.659119606,-0.134601831,0.501233578,0.720318079,-0.120373562,0.410724163,0.618327022,-0.070426725,0.445483416,0.640029907,-0.123277657,0.465472221,0.708134353,-0.128028855,0.475135982,0.749663055,-0.117357574
3,0.468319446,0.744325519,8.39E-07,0.530898094,0.702311873,-0.031874511,0.58022058,0.63571018,-0.051493924,0.632020831,0.606981277,-0.073207028,0.676105917,0.598875761,-0.09372589,0.512196064,0.513912797,-0.026509978,0.531698763,0.418143392,-0.055000372,0.538306713,0.359897614,-0.071980268,0.542345464,0.306075573,-0.082763799,0.46276319,0.51636982,-0.032776792,0.434648097,0.412975609,-0.073692732,0.413868874,0.341077864,-0.097913921,0.394728363,0.277007699,-0.108420104,0.423964351,0.549674332,-0.041846566,0.427533269,0.496375412,-0.0990045,0.461067736,0.565364301,-0.109838285,0.48075217,0.617267907,-0.09939453,0.396184653,0.599931061,-0.052750345,0.414750218,0.587609649,-0.10069038,0.450859785,0.633888006,-0.106172472,0.475220233,0.669307351,-0.097164959
3,0.484877378,0.73116076,8.92E-07,0.543009222,0.691891551,-0.035319827,0.594771028,0.632165313,-0.059163485,0.64677155,0.602536559,-0.083951809,0.691294968,0.593439817,-0.10705597,0.527556419,0.51886183,-0.039527688,0.549889207,0.423132509,-0.071165189,0.558883607,0.365785629,-0.088173665,0.565863311,0.314320505,-0.09786436,0.477082491,0.519248486,-0.043741308,0.451547503,0.417312533,-0.088288479,0.433720171,0.34479174,-0.113441162,0.417372048,0.284125954,-0.123617262,0.438182831,0.549309909,-0.049956709,0.450324178,0.521279931,-0.107599571,0.486384958,0.584596872,-0.119075015,0.508618712,0.634599388,-0.108630769,0.410505205,0.594353616,-0.058310345,0.438542932,0.600829899,-0.104250632,0.478249967,0.645204127,-0.109864853,0.504220724,0.67885232,-0.100805111
3,0.507327974,0.744199753,9.00E-07,0.571809292,0.70426929,-0.030471602,0.627742887,0.64832896,-0.053207617,0.683954954,0.624294221,-0.078437999,0.729814768,0.619452894,-0.101763807,0.566384435,0.528144658,-0.035009284,0.597540319,0.433655232,-0.065767936,0.611136079,0.378280014,-0.081832796,0.621456444,0.328520358,-0.09147729,0.515806437,0.525493264,-0.042638645,0.498885185,0.422768146,-0.089825124,0.485181898,0.349300027,-0.116989665,0.471306443,0.288031459,-0.128573179,0.474638522,0.554190576,-0.05187913,0.498575687,0.525091708,-0.111437865,0.532872319,0.592974722,-0.123145007,0.551317096,0.643622339,-0.112898134,0.445744872,0.59870857,-0.062905818,0.481474161,0.606147945,-0.109897859,0.520853817,0.651747704,-0.116514772,0.544883966,0.685073972,-0.108418018
3,0.515855014,0.7382617,1.02E-06,0.579809368,0.700241566,-0.026096253,0.633238077,0.640299976,-0.050846484,0.681968868,0.613212824,-0.079253078,0.729809999,0.601275384,-0.10640242,0.582666516,0.526450813,-0.040627938,0.620579481,0.434382796,-0.075603515,0.639717758,0.377398014,-0.094622426,0.653542817,0.327005982,-0.106883146,0.535769999,0.526676416,-0.055107076,0.532954216,0.420324445,-0.104854986,0.527094722,0.344720125,-0.132866919,0.518687844,0.280554354,-0.145489588,0.494822145,0.556079447,-0.071055599,0.53823477,0.52198869,-0.133787543,0.571365476,0.594892204,-0.142918795,0.586098194,0.645890832,-0.131662518,0.467715979,0.60073185,-0.088556968,0.51908648,0.608112633,-0.139729604,0.557819068,0.657771409,-0.145626917,0.579446554,0.692881107,-0.137191117
3,0.495956242,0.733119667,8.53E-07,0.567315817,0.685812473,-0.001697882,0.614675403,0.629370987,-0.025507061,0.658944726,0.598418057,-0.059420221,0.708263397,0.576744974,-0.092313722,0.568213165,0.51675874,-0.03451011,0.61003226,0.426892221,-0.072374336,0.632693648,0.366519392,-0.094516501,0.648469687,0.31317544,-0.111233026,0.528662562,0.52802074,-0.065893009,0.536703467,0.41727528,-0.124447867,0.537741244,0.336603314,-0.158214808,0.534905434,0.267892003,-0.177519307,0.498509467,0.56370151,-0.095650584,0.557962954,0.507462263,-0.155552834,0.594516754,0.573580146,-0.153584629,0.607216537,0.620041609,-0.139406726,0.486220956,0.606911659,-0.125834256,0.548797846,0.588647604,-0.171851322,0.584534824,0.63150388,-0.17000629,0.595861912,0.661791205,-0.159419581
3,0.494327456,0.73936069,9.78E-07,0.562368393,0.697861969,-0.014969829,0.613800883,0.642461538,-0.042824462,0.661449194,0.614515185,-0.07689409,0.714456677,0.595693171,-0.109475613,0.567238986,0.524301529,-0.047630381,0.613080382,0.433741868,-0.089507967,0.638655961,0.37244755,-0.113853224,0.657296419,0.316312641,-0.131133616,0.524631381,0.531995893,-0.07254874,0.535350502,0.422223091,-0.134414762,0.53654635,0.339045614,-0.168559596,0.533059537,0.268914431,-0.186930671,0.489114881,0.566936851,-0.096959822,0.548620701,0.519091368,-0.162055641,0.583091438,0.586742342,-0.162247792,0.596606433,0.632293284,-0.147502035,0.470645875,0.613961816,-0.12251766,0.531708002,0.596850932,-0.171386331,0.568371415,0.643200219,-0.169405431,0.582247019,0.67455399,-0.15744105
3,0.503954768,0.768634319,9.42E-07,0.573978305,0.736363411,-0.035829678,0.632846832,0.682384968,-0.059042484,0.692934811,0.670100331,-0.084444299,0.738331199,0.684425831,-0.108880386,0.577371597,0.531480372,-0.029825808,0.610290587,0.438368231,-0.062372252,0.625087023,0.37912029,-0.083519027,0.637081504,0.321985692,-0.097969428,0.525562227,0.522495031,-0.036936324,0.509920657,0.407849193,-0.082478151,0.497524381,0.328151047,-0.110039026,0.487338156,0.258964479,-0.12300542,0.481863737,0.550939798,-0.047423005,0.482855856,0.492834449,-0.108756348,0.511089861,0.574826121,-0.119185589,0.530418634,0.63607049,-0.107861385,0.448161393,0.59940356,-0.060314048,0.45830965,0.587829411,-0.111605808,0.488093644,0.643035829,-0.117264345,0.510332942,0.682673693,-0.108108886
3,0.509069085,0.793213129,9.17E-07,0.569855273,0.747836053,-0.031334985,0.615754008,0.682607532,-0.051382653,0.669802785,0.658958375,-0.074787915,0.713932455,0.672517419,-0.097881526,0.560602605,0.540669858,-0.01997491,0.585107148,0.43874979,-0.049169052,0.595295846,0.376284003,-0.068581991,0.600323319,0.317441404,-0.081956878,0.510791183,0.537711263,-0.027838793,0.4910869,0.423271179,-0.070843704,0.473229825,0.347411633,-0.097049005,0.45656544,0.28010875,-0.108858161,0.471115142,0.570324004,-0.038887776,0.460042775,0.501911819,-0.09607178,0.486365736,0.582444549,-0.101963997,0.504795074,0.638719141,-0.087744348,0.441088945,0.624572575,-0.052006613,0.4382447,0.584869146,-0.097315721,0.465459853,0.63785702,-0.095823228,0.486594677,0.677357197,-0.082081743
3,0.454742014,0.842980623,1.10E-06,0.546833158,0.832242489,-0.043667592,0.6261217,0.772602618,-0.065537393,0.69890666,0.742242575,-0.088125713,0.759820461,0.733197451,-0.109103076,0.563342869,0.585568428,-0.029936943,0.608191907,0.471752524,-0.062144298,0.631158233,0.399033487,-0.08289545,0.650678635,0.33103472,-0.097516976,0.504575253,0.562770069,-0.034886252,0.497079253,0.424474597,-0.082335047,0.488294065,0.327251017,-0.112713888,0.480921388,0.242961138,-0.127321377,0.451738715,0.583281159,-0.043972529,0.450047374,0.509186804,-0.112888217,0.465629756,0.6116786,-0.121902071,0.476543814,0.68389827,-0.106798008,0.40644747,0.632854223,-0.055823609,0.407118142,0.601948321,-0.114802122,0.429666907,0.677960575,-0.117906451,0.449765682,0.733114719,-0.104346238
3,0.505512059,0.78532815,8.05E-07,0.559042156,0.736156166,-0.028130826,0.592724025,0.667981803,-0.046655882,0.638159633,0.634480655,-0.069197237,0.678699553,0.643113196,-0.091334172,0.543747485,0.527015209,-0.015579921,0.559569001,0.425860882,-0.043491282,0.566337049,0.364177644,-0.063117318,0.567479789,0.307074845,-0.077224426,0.49524349,0.527858257,-0.024370855,0.473061502,0.418715954,-0.062702082,0.454472482,0.346892118,-0.085404135,0.437124163,0.28339529,-0.0962006,0.457218915,0.561360836,-0.036773127,0.440905362,0.493589103,-0.087691642,0.468868524,0.569562018,-0.090362899,0.48941496,0.623464823,-0.076275311,0.429344893,0.615917981,-0.051567432,0.42213878,0.575545013,-0.091113195,0.448291421,0.623892546,-0.087530695,0.470617235,0.662181854,-0.07411579
3,0.496605486,0.827553689,8.59E-07,0.570735157,0.79308784,-0.031735506,0.630563855,0.712883651,-0.047748029,0.690633357,0.675596356,-0.066574566,0.739091933,0.682805717,-0.084337987,0.562135994,0.557521939,-0.018138494,0.591186821,0.454540014,-0.042941306,0.602015436,0.387819022,-0.060520723,0.608953774,0.32633695,-0.074518561,0.510289133,0.555326164,-0.026247298,0.488427967,0.433381617,-0.066251062,0.472904682,0.352418423,-0.093158849,0.458960563,0.279956371,-0.107263178,0.464831293,0.588191032,-0.03751171,0.467309445,0.504509568,-0.098508693,0.500818431,0.593236804,-0.107388958,0.519617915,0.659700155,-0.095008768,0.428373277,0.641588449,-0.050666723,0.445422024,0.598058403,-0.103882425,0.479835808,0.658800662,-0.108123228,0.500449181,0.70727396,-0.097735919
3,0.481450021,0.856353521,9.84E-07,0.559232473,0.822765946,-0.038080327,0.62636894,0.742911637,-0.058348928,0.690677285,0.711411953,-0.080889471,0.744035542,0.717730999,-0.101816334,0.551338792,0.579098165,-0.023838395,0.579055369,0.465988547,-0.052210629,0.588985026,0.39516446,-0.069882758,0.597043395,0.331518412,-0.082613274,0.494249642,0.576782346,-0.031408343,0.468280375,0.445806205,-0.074794397,0.452249378,0.35873583,-0.101825126,0.439003706,0.28326425,-0.11421638,0.446531743,0.611217558,-0.043103259,0.453413546,0.534357607,-0.109932274,0.491393805,0.625688314,-0.122691937,0.513633192,0.694372654,-0.110671952,0.410750955,0.667270482,-0.057112891,0.43424198,0.641536057,-0.114890002,0.472561359,0.706427634,-0.122535601,0.496019393,0.754962206,-0.113205612
3,0.458759159,0.893952012,9.87E-07,0.546242714,0.881075799,-0.042035561,0.626648426,0.817039847,-0.065876484,0.697283506,0.800023735,-0.093516991,0.76024729,0.810071528,-0.119016811,0.564198673,0.639889002,-0.025505289,0.605169952,0.52348882,-0.058390889,0.624738455,0.448757559,-0.076549351,0.639676154,0.383131474,-0.090321124,0.50626272,0.628590524,-0.036222324,0.485660762,0.489996791,-0.089308247,0.476455569,0.39788729,-0.120394699,0.468865216,0.321561903,-0.133847088,0.45624578,0.654964685,-0.052541632,0.477423847,0.587083936,-0.13116546,0.505354583,0.692816138,-0.148074061,0.522459686,0.76774168,-0.136690795,0.41918546,0.703599572,-0.071620703,0.451313674,0.709071755,-0.142185062,0.483151972,0.787385941,-0.158519387,0.504804432,0.839703858,-0.153605372
3,0.458759159,0.893952012,9.87E-07,0.546242714,0.881075799,-0.042035561,0.626648426,0.817039847,-0.065876484,0.697283506,0.800023735,-0.093516991,0.76024729,0.810071528,-0.119016811,0.564198673,0.639889002,-0.025505289,0.605169952,0.52348882,-0.058390889,0.624738455,0.448757559,-0.076549351,0.639676154,0.383131474,-0.090321124,0.50626272,0.628590524,-0.036222324,0.485660762,0.489996791,-0.089308247,0.476455569,0.39788729,-0.120394699,0.468865216,0.321561903,-0.133847088,0.45624578,0.654964685,-0.052541632,0.477423847,0.587083936,-0.13116546,0.505354583,0.692816138,-0.148074061,0.522459686,0.76774168,-0.136690795,0.41918546,0.703599572,-0.071620703,0.451313674,0.709071755,-0.142185062,0.483151972,0.787385941,-0.158519387,0.504804432,0.839703858,-0.153605372
3,0.499197572,0.865244865,7.87E-07,0.57403636,0.820543468,-0.040569007,0.636174917,0.74734056,-0.071213096,0.702104449,0.708764076,-0.103136554,0.759698153,0.678735554,-0.134901404,0.546298921,0.637573898,-0.075314529,0.560995579,0.505288482,-0.121492021,0.570834339,0.427728772,-0.144399717,0.574884057,0.357351005,-0.16003266,0.489974916,0.653350651,-0.08707118,0.444777578,0.529223323,-0.148996919,0.420928776,0.455394208,-0.179800689,0.399669528,0.388050526,-0.194736376,0.449820936,0.702091575,-0.10107629,0.470632017,0.66957444,-0.180438489,0.523883402,0.740157008,-0.197708353,0.559435725,0.789322019,-0.190783292,0.42923066,0.767525136,-0.116748221,0.464249998,0.775322556,-0.182091638,0.516707122,0.818193913,-0.195638403,0.554897308,0.847830772,-0.192954719
3,0.492196798,0.82442683,9.65E-07,0.572035968,0.764407396,-0.034000296,0.629599512,0.700160682,-0.072673008,0.693387628,0.663810313,-0.113216504,0.749309182,0.627845883,-0.151653424,0.564326942,0.610955477,-0.095162608,0.589354157,0.49610278,-0.151754409,0.603506804,0.423940897,-0.180188179,0.609247327,0.360473275,-0.19950667,0.509381652,0.63226825,-0.112996668,0.475678802,0.533806324,-0.194538802,0.454428703,0.45892629,-0.235378146,0.433363438,0.3947528,-0.256968856,0.471690744,0.68539232,-0.129607409,0.506057501,0.675151169,-0.209172487,0.555642545,0.732423544,-0.215004891,0.582298338,0.774333477,-0.202666044,0.458455741,0.751409769,-0.148573339,0.508302331,0.772544384,-0.208818838,0.558022738,0.80558449,-0.214080453,0.583133698,0.826123953,-0.206597254
3,0.555945337,0.833783567,9.44E-07,0.645027101,0.794669151,-0.039453387,0.721122503,0.711030722,-0.056217145,0.787944555,0.658670843,-0.075011589,0.841175318,0.620429993,-0.091278709,0.633705974,0.551292658,-0.016599093,0.673882127,0.439278424,-0.04185956,0.690497756,0.366560549,-0.057618354,0.704151869,0.299939394,-0.069326706,0.578983665,0.545348823,-0.022248089,0.566263437,0.406518102,-0.066661306,0.559574425,0.309510142,-0.095808059,0.552612841,0.229337603,-0.110191464,0.52970475,0.577376187,-0.032474749,0.541210234,0.48630169,-0.103847288,0.576064169,0.584908307,-0.116922364,0.594444573,0.658973157,-0.104457989,0.487265348,0.629616201,-0.04458978,0.513593912,0.582243145,-0.107433707,0.551452696,0.651393294,-0.115709379,0.572219431,0.706633985,-0.10621345
3,0.543147027,0.856252551,8.38E-07,0.636282921,0.804390192,-0.035271928,0.711291134,0.711462021,-0.05027533,0.783127308,0.658180773,-0.06905064,0.838942647,0.631533265,-0.086402327,0.617673635,0.549208641,-0.013975366,0.648517489,0.430919081,-0.04198999,0.660493195,0.356803775,-0.06020578,0.671449661,0.287160963,-0.073532596,0.556175351,0.546598613,-0.022522185,0.531701446,0.408164769,-0.067656085,0.514547169,0.315843344,-0.095847383,0.500470638,0.239130765,-0.1092548,0.505501449,0.584467947,-0.035594184,0.502451539,0.496024072,-0.105954342,0.537664175,0.595304966,-0.117750429,0.55991447,0.670940638,-0.104354322,0.464150459,0.645564318,-0.050666355,0.475091249,0.604952753,-0.112117566,0.511328161,0.671807349,-0.119332023,0.53626287,0.725525856,-0.109055303
3,0.551697671,0.875677645,9.70E-07,0.633808076,0.795466423,-0.041844036,0.691214561,0.684557676,-0.062253349,0.75666678,0.617851079,-0.085806802,0.808202147,0.575393319,-0.107459053,0.567088008,0.558878422,-0.025296526,0.573398113,0.425246,-0.05728611,0.570489883,0.34460026,-0.076323941,0.565214992,0.269050062,-0.089835025,0.505246341,0.578624606,-0.032961827,0.446907818,0.457992554,-0.084985293,0.406763256,0.373280913,-0.116855741,0.37127459,0.303265423,-0.131563008,0.463566124,0.633592367,-0.045022346,0.446118772,0.573204458,-0.121226765,0.503214002,0.660224497,-0.135062486,0.541306913,0.723302603,-0.121483661,0.436568141,0.706485808,-0.059592415,0.444326907,0.690548122,-0.124237552,0.497437626,0.748876631,-0.132322446,0.535330117,0.791051626,-0.121622778
3,0.473810077,0.849516392,1.04E-06,0.554111183,0.796209633,-0.036619451,0.615119755,0.701810718,-0.058048338,0.669474661,0.646443129,-0.082302228,0.719912648,0.60675472,-0.103990883,0.522223055,0.558404207,-0.030542005,0.542667985,0.434754938,-0.062498152,0.549397707,0.360851347,-0.079406746,0.551718891,0.293296754,-0.090839833,0.462835252,0.567125142,-0.041737251,0.427792937,0.431291878,-0.094792843,0.405032992,0.340466559,-0.125569388,0.383242846,0.267090231,-0.138390779,0.417176366,0.609535038,-0.056487147,0.441532016,0.543683052,-0.133876458,0.492813438,0.631902575,-0.148387313,0.521534741,0.696120024,-0.135010839,0.387144566,0.667714894,-0.073031038,0.432740182,0.649905503,-0.139202103,0.483036518,0.712417006,-0.149852276,0.512534082,0.757707894,-0.140899524
3,0.550287426,0.867842317,9.83E-07,0.63193208,0.798272967,-0.048143007,0.694879353,0.711390734,-0.076228343,0.768689573,0.669023454,-0.106378406,0.825590372,0.647663176,-0.135394886,0.576024354,0.571746349,-0.040702321,0.581599772,0.445433944,-0.081257932,0.581660748,0.368168622,-0.106500171,0.576094508,0.293312281,-0.123028971,0.513164401,0.585803628,-0.047717568,0.455059856,0.463477224,-0.104822926,0.412158847,0.382501155,-0.138470113,0.370535016,0.313162148,-0.153707117,0.47253418,0.63994956,-0.059077155,0.449203104,0.60159415,-0.134552553,0.50156796,0.686975896,-0.146659866,0.539011478,0.738633037,-0.132076383,0.446153253,0.713765204,-0.073539399,0.432663739,0.70427227,-0.130069837,0.481449693,0.758564413,-0.13043505,0.520236671,0.791577041,-0.115797296
3,0.444608539,0.847934246,1.07E-06,0.534127653,0.777981162,-0.020931043,0.590906322,0.687637568,-0.053965077,0.642113805,0.629445374,-0.093011998,0.69452852,0.572845697,-0.130778059,0.512390673,0.578202784,-0.073322542,0.542268574,0.449154913,-0.124554634,0.554330289,0.366066158,-0.15145193,0.559293628,0.290995479,-0.17167668,0.456997186,0.601314902,-0.103648491,0.428331196,0.465637475,-0.185738936,0.408068985,0.371236295,-0.229697451,0.388774633,0.291732162,-0.25364098,0.41619882,0.655662537,-0.132528991,0.46463728,0.591789305,-0.221846268,0.517760813,0.666585922,-0.228130281,0.545282781,0.716799855,-0.213541642,0.398732394,0.719403923,-0.161946237,0.461856008,0.696532011,-0.232209414,0.512383938,0.749169469,-0.236531779,0.536916852,0.783083022,-0.226605609
3,0.439806968,0.836169899,1.13E-06,0.530353546,0.802398324,-0.03610678,0.606713057,0.735621631,-0.063945711,0.67430383,0.697668552,-0.09443517,0.73255527,0.675693989,-0.122826859,0.543650329,0.612141848,-0.060758553,0.592634618,0.499042898,-0.105136976,0.619755983,0.433272064,-0.124388307,0.639912903,0.375031233,-0.134624407,0.478089988,0.601554394,-0.072273545,0.461164325,0.482308537,-0.136989996,0.447776914,0.388960302,-0.170254022,0.430320919,0.308495581,-0.183115706,0.423161864,0.633345425,-0.084761873,0.451457083,0.638925195,-0.164455563,0.493919432,0.736257613,-0.17661117,0.517894566,0.805113673,-0.161003381,0.385307163,0.689572752,-0.099120297,0.425127238,0.738847494,-0.161227509,0.471768677,0.804981709,-0.168925568,0.498480439,0.848837256,-0.157812044
3,0.460424721,0.816941261,1.16E-06,0.547763765,0.814529359,-0.04842684,0.622419715,0.774044096,-0.077103898,0.693546534,0.759225309,-0.105687767,0.752473593,0.759436488,-0.132646278,0.572066784,0.578416884,-0.041744612,0.621189713,0.466131359,-0.079981223,0.647472441,0.394695342,-0.104349487,0.66966337,0.325488389,-0.120677397,0.513075948,0.552952707,-0.046399519,0.506909907,0.41097647,-0.099219136,0.499670208,0.314445019,-0.13105467,0.493492365,0.229934961,-0.14562197,0.461289793,0.573329687,-0.054963335,0.454477221,0.503147185,-0.126571417,0.46667248,0.604079843,-0.135183752,0.478123546,0.673437715,-0.119017407,0.417513192,0.623532653,-0.066505864,0.409876734,0.590571523,-0.124848977,0.428325057,0.666260839,-0.124893248,0.447592884,0.721588492,-0.108810253
3,0.456495136,0.836947322,9.16E-07,0.548976064,0.812936902,-0.036057267,0.623104692,0.74038285,-0.050796658,0.686382771,0.69345367,-0.067865275,0.74218291,0.675880194,-0.083563648,0.552105725,0.560204983,-0.009117143,0.589205384,0.451355994,-0.030798478,0.606269956,0.382608145,-0.047047004,0.619562566,0.318087399,-0.059974145,0.496749014,0.546229124,-0.01432473,0.48422882,0.418647438,-0.051364653,0.473342538,0.329318941,-0.078151442,0.463995814,0.251929373,-0.092130102,0.448544145,0.571342349,-0.023888027,0.447220773,0.483938813,-0.083933473,0.466412187,0.580332041,-0.092637762,0.478462994,0.649433553,-0.079949662,0.406401217,0.622251928,-0.035725553,0.411647588,0.574006677,-0.089339204,0.436358184,0.642443538,-0.092770092,0.456319422,0.69622767,-0.08119867
3,0.44891715,0.857779384,9.58E-07,0.532887578,0.819176078,-0.039929874,0.596698761,0.731767237,-0.058602925,0.653303683,0.673676729,-0.078741014,0.704345822,0.642040253,-0.096680813,0.509907663,0.574468791,-0.022085259,0.532490909,0.458339989,-0.050469153,0.540876687,0.384464622,-0.070032947,0.546123207,0.316027462,-0.084798634,0.452539891,0.574223161,-0.026864698,0.421046525,0.448698223,-0.070950001,0.399165034,0.361091852,-0.100534402,0.38085416,0.284094006,-0.115843415,0.4062832,0.610107958,-0.03579988,0.400899649,0.525182784,-0.102068976,0.439614058,0.615980744,-0.111430205,0.463788003,0.683402538,-0.098034538,0.371881902,0.667838097,-0.047254793,0.385742009,0.628317773,-0.106411599,0.424972832,0.691545069,-0.112187557,0.450992018,0.740926087,-0.101243824
3,0.440184563,0.84911406,1.08E-06,0.514923334,0.805088103,-0.03177543,0.571698368,0.719908416,-0.054679081,0.623150587,0.668113828,-0.079947904,0.670659602,0.627535641,-0.102664612,0.498363167,0.595219672,-0.040901292,0.525507808,0.478550196,-0.07400918,0.537814915,0.409174681,-0.090966582,0.543847322,0.34582451,-0.103094339,0.445952266,0.600655138,-0.054827593,0.422798157,0.470981807,-0.109479018,0.407343954,0.38335973,-0.141157314,0.389894009,0.312621504,-0.155929103,0.404009879,0.638593614,-0.070761316,0.434343815,0.579841077,-0.143041983,0.479124457,0.656558037,-0.154453725,0.501062155,0.710721374,-0.142381147,0.378982306,0.691662788,-0.088219002,0.428817093,0.677570641,-0.149761185,0.477681816,0.73328352,-0.158610374,0.503102541,0.772788882,-0.150558665
4,0.482190818,0.863303304,8.97E-07,0.552484572,0.856671035,-0.054432187,0.60612607,0.779642344,-0.079226375,0.574148417,0.686463833,-0.095446125,0.512936056,0.639671445,-0.112121999,0.616349697,0.621428847,-0.061845019,0.664684117,0.52045536,-0.091038473,0.694667637,0.445291162,-0.113349669,0.713000655,0.382011592,-0.130357355,0.561352551,0.581193089,-0.058651768,0.591890454,0.455022156,-0.083426572,0.611399293,0.366615534,-0.105453938,0.621666312,0.291185588,-0.120237902,0.505196571,0.58261323,-0.060056712,0.510416925,0.455233514,-0.091850638,0.519131243,0.367812514,-0.120680228,0.523908317,0.29341346,-0.138475284,0.44528985,0.616291225,-0.06484782,0.414996713,0.525939167,-0.101556428,0.395347357,0.46437788,-0.122411899,0.378356338,0.405738652,-0.133782402
4,0.488513827,0.845509648,1.52E-06,0.56091398,0.858962655,-0.092796519,0.614501178,0.811821699,-0.151854143,0.587903917,0.733994305,-0.197175205,0.520082235,0.678343058,-0.243614405,0.63200891,0.634975255,-0.128959104,0.694718301,0.54818368,-0.184455872,0.737214446,0.477857322,-0.221749678,0.767996252,0.419497669,-0.249020129,0.571517527,0.599527061,-0.12242642,0.600035071,0.461725712,-0.176996842,0.618239462,0.362379849,-0.21642369,0.62769717,0.271519035,-0.242548779,0.511996508,0.607950568,-0.122541219,0.504191577,0.471577734,-0.190648928,0.503785491,0.381685674,-0.238964304,0.500289857,0.29912138,-0.267517507,0.456021369,0.646494627,-0.12730436,0.415547311,0.572163761,-0.196237788,0.381921142,0.519702256,-0.234064192,0.350773573,0.463536382,-0.256828249
4,0.490656435,0.875274241,1.13E-06,0.559948325,0.890943885,-0.064621791,0.626768351,0.844034195,-0.09938024,0.603558481,0.747668087,-0.123453803,0.547005177,0.685835004,-0.148487732,0.660430729,0.683901668,-0.084605314,0.734016418,0.614282489,-0.1272576,0.785923362,0.558710158,-0.158692211,0.82633543,0.506423593,-0.181603044,0.61131227,0.623686492,-0.081242755,0.659470975,0.501993418,-0.118897326,0.693946779,0.415116012,-0.149256051,0.720289171,0.336048067,-0.169782922,0.552295506,0.611884654,-0.082766265,0.57199043,0.486199737,-0.129747018,0.593899608,0.396696627,-0.166411817,0.612511098,0.318297118,-0.188259035,0.487721652,0.635743856,-0.087422103,0.46743533,0.540937126,-0.136738077,0.452682287,0.474495769,-0.162513167,0.442456216,0.409558117,-0.176694483
4,0.511319757,0.869647741,8.52E-07,0.58504355,0.862039089,-0.042400196,0.636661053,0.763038218,-0.05391312,0.59902823,0.666084111,-0.059020609,0.533147097,0.632218301,-0.064140849,0.64172852,0.627781808,-0.03553132,0.69715023,0.53484863,-0.052587792,0.732319295,0.466139019,-0.067636445,0.754579425,0.406970143,-0.081150718,0.588522494,0.585351646,-0.034252916,0.616704822,0.467240214,-0.049311679,0.63711375,0.384792805,-0.067750826,0.648070633,0.315282524,-0.080862284,0.534635544,0.584312499,-0.03737063,0.536327481,0.465052485,-0.062415771,0.548517406,0.387389898,-0.089971833,0.554387808,0.321609974,-0.107329428,0.478307843,0.614282727,-0.043308664,0.447978377,0.528089464,-0.075849719,0.430564851,0.465197504,-0.096852139,0.415807426,0.404527724,-0.108962856
